160582.80000000002	0.77	5.0	1
160878.90000000002	0.74	9.1	1
161391.30000000002	0.84	10.3	1
162015.00000000003	0.68	5.3	1
162777.30000000002	0.77	6.6	1
163709.7	0.77	8.1	1
164696.7	0.64	2.6	1
165864.30000000002	0.81	8.6	1
167183.1	0.88	7.2	1
168535.5	0.31	1.6	1
170095.8	0.84	9.9	1
171796.8	0.82	6.7	1
173649.0	0.73	7.2	1
175713.3	0.83	10.1	1
177905.69999999998	0.84	6.1	1
180295.49999999997	0.86	9.4	1
182786.09999999998	0.79	4.8	1
185303.99999999997	0.41	1.3	1
188038.19999999998	0.94	10.3	1
190986.59999999998	0.81	10.2	1
193962.3	0.42	1.3	1
197116.5	0.96	8.5	1
200440.8	0.79	8.1	1
203876.4	0.75	5.3	1
207450.6	0.8	6.6	1
211176.0	0.75	7.2	1
215040.0	0.82	6.6	1
218931.3	0.43	1.3	1
222925.5	0.8	4.9	1
227079.3	0.94	7.6	1
231432.59999999998	0.71	9.5	1
