1,9970,0.49,941
2,5029,0.39,930
2,8851,0.1,215
2,1000,0.11,100
2,8213,1,1203
3,5889,0.58,922
3,3553,0.49,178
3,2260,0.5,832
4,1000,0.8,335
5,2579,1,805
5,4012,0.41,441
6,5677,0.22,112
7,4920,0.1,377
8,5904,0.48,298
9,6787,0.76,240
10,7730,0.1,347
11,2249,1,671
11,1000,0.52,1017
11,6476,0.86,305
11,2416,1,1298
12,5009,0.49,100
12,2593,0.34,391
12,7549,0.1,304
13,7763,0.1,718
13,7320,0.63,852
13,10018,0.1,1025
14,3414,0.71,364
14,9206,0.3,368
15,2212,0.5,313
15,5498,0.44,490
16,1000,1,576
16,3322,0.42,404
16,7189,0.81,950
16,10051,0.1,831
17,6487,0.1,100
17,3443,1,572
17,12224,0.17,452
17,4175,1,1334
18,11551,0.1,567
18,4212,0.99,984
18,1219,0.1,100
19,4429,0.11,100
19,2846,1,536
20,3148,0.1,100
21,10188,0.62,452
21,3706,0.41,804
21,7843,1,1591
22,7088,0.63,384
22,14548,0.7,643
23,3622,1,562
23,2973,0.33,657
24,6946,0.45,917
25,10556,0.75,775
25,5910,0.1,1043
25,9454,0.35,467
26,6746,0.1,1511
26,1000,0.6,100
26,16231,0.93,470
27,9657,0.71,100
27,2630,0.42,434
27,7442,0.1,476
28,1000,0.81,603
29,1000,0.1,1290
29,4102,0.66,100
29,5558,0.15,100
30,3651,0.1,1426
30,2149,0.1,497
30,4615,0.3,551
30,1000,0.29,244
31,1461,0.7,346
31,5009,0.59,100
31,2529,0.81,1071
31,9555,1,693
32,3892,0.1,925
32,6907,0.54,100
32,5760,0.1,567
32,11081,0.1,1059
33,10035,0.8,177
34,9842,0.92,365
35,1052,0.89,946
35,5704,0.8,1394
35,1794,0.98,844
36,3360,0.28,100
36,9115,0.91,561
36,6980,0.48,348
37,10659,0.27,100
38,4019,0.19,713
39,6462,0.55,282
39,6422,0.36,277
39,6671,0.34,663
40,7857,1,1398
41,8147,0.23,890
41,1000,0.7,100
41,9835,0.8,1154
42,5525,0.22,342
42,3154,1,305
42,1000,0.1,100
43,11011,0.1,536
44,10077,0.64,100
44,1000,0.25,957
44,5339,1,252
45,11831,1,1055
45,2478,0.88,100
46,7119,1,100
47,6400,1,786
47,8822,0.1,305
47,1000,1,409
47,1000,0.35,484
48,8478,0.1,299
48,8178,0.1,866
49,6117,0.57,554
50,4264,1,506
50,1000,0.88,100
50,4259,0.1,690
51,8914,0.43,268
51,3714,0.57,100
51,5894,0.7,204
51,6870,0.74,142
52,1779,0.72,1367
53,1000,0.53,392
53,6455,1,796
54,4007,1,896
54,10267,0.1,908
54,6094,0.85,278
55,5712,0.85,327
55,5913,0.1,532
56,6657,0.24,540
56,5442,0.61,1018
57,4511,0.91,255
57,2500,0.75,428
57,10408,0.77,100
58,2677,0.82,368
59,6529,0.52,267
59,4041,0.64,904
59,2088,1,100
60,9802,0.12,100
61,6284,1,545
62,2978,0.27,531
63,2793,0.53,100
63,9408,0.1,368
63,11348,0.71,432
63,4639,0.1,278
64,6063,0.25,769
65,2855,1,805
66,9436,0.68,100
67,4966,1,330
68,7744,0.46,876
68,1000,0.1,614
68,1000,0.73,457
69,11646,0.1,100
70,4383,0.74,289
70,11521,0.59,1100
71,8279,0.83,760
71,13019,1,397
71,4551,0.1,100
71,1000,0.86,255
72,3894,0.79,100
72,6172,0.31,100
72,15819,0.74,582
73,1000,0.1,257
74,5195,0.1,1098
74,5273,0.38,978
74,3498,0.1,199
74,2615,0.1,370
75,1862,0.61,417
75,1592,0.77,556
76,2481,0.83,594
77,3331,0.92,861
77,1000,0.69,675
77,10835,0.95,840
77,4340,0.1,288
78,4718,1,535
79,1000,0.11,644
79,5369,0.88,239
79,1000,0.86,380
79,5267,0.55,282
80,2649,0.7,486
81,10468,0.41,946
81,5096,0.65,206
81,9838,0.1,585
82,7157,0.1,936
82,13453,0.1,497
83,9669,0.31,451
84,11297,1,597
84,1000,1,343
84,2140,0.65,100
85,4530,1,378
85,7837,0.26,498
85,4405,1,100
86,5502,0.1,166
87,11382,0.1,100
87,4777,0.68,662
87,1000,0.2,1013
88,2776,0.72,898
88,9693,0.11,514
88,8699,0.36,1358
88,1000,0.14,779
89,9590,1,758
89,1136,0.1,907
89,4639,0.86,429
89,15498,0.98,306
90,5020,0.49,434
90,2479,0.58,303
91,10152,0.89,1129
91,1890,0.42,914
92,8384,1,462
93,10810,0.1,1069
93,8991,0.35,606
93,5398,0.69,730
93,10201,0.77,937
94,1000,0.74,231
94,11230,1,801
94,7972,0.1,714
95,3426,0.1,229
95,11031,0.6,196
95,9780,0.1,1275
96,3329,0.1,581
96,1000,1,744
96,6521,0.67,780
97,2242,1,100
97,3767,0.85,267
97,4449,0.67,409
97,6074,1,721
98,6172,0.93,711
99,3471,0.1,107
99,8187,1,100
99,9909,0.42,1423
99,10620,0.22,409
100,6410,1,363
100,3491,0.1,501
101,1000,0.4,100
101,2268,0.1,176
101,4527,0.43,846
101,4396,0.94,470
102,5788,0.1,537
102,5269,0.1,100
102,10331,0.38,526
103,6966,0.75,100
103,5752,0.1,220
103,11059,0.92,370
104,1000,0.57,979
105,1000,0.49,171
105,3407,0.8,1007
106,10533,0.79,817
107,9484,1,1271
108,11742,0.1,1134
109,2990,0.1,390
110,8648,0.88,416
110,1000,0.81,479
111,1000,0.21,406
111,4878,0.1,867
112,6588,0.87,100
112,12159,0.16,358
113,1000,0.88,373
113,1000,0.92,429
113,6646,0.93,640
114,4628,0.85,228
115,1000,0.41,823
115,6870,0.57,387
116,6745,0.1,1147
117,9300,1,703
117,9032,0.12,605
117,1000,0.54,1018
118,1688,0.39,1090
119,5575,0.84,100
120,5524,0.1,988
121,1792,0.35,100
121,6323,0.83,100
122,2244,0.46,786
123,3676,0.1,1122
123,3858,0.1,605
124,6084,0.1,698
124,2279,1,407
124,1253,0.18,284
124,8607,0.47,100
125,1556,0.4,100
125,9058,1,306
125,5935,0.88,205
126,9864,0.26,268
126,1000,0.6,282
126,12102,0.8,294
127,1000,1,235
128,8156,0.46,100
129,9217,0.38,664
129,9186,0.1,166
130,1000,1,259
130,9627,0.1,437
130,1000,0.9,883
131,5209,0.89,890
131,9327,0.1,100
131,14372,0.81,100
131,5597,0.32,826
132,1395,0.51,233
132,4768,0.51,1028
133,4181,0.1,156
134,7706,0.1,1110
135,11571,0.63,496
135,1917,0.4,796
135,7964,0.23,100
136,2786,0.47,1066
136,4485,0.69,100
137,7463,0.37,829
137,4276,0.1,636
137,8852,0.44,945
138,1207,0.12,199
138,1726,0.93,1102
138,6692,0.51,779
139,6088,1,791
139,11413,0.95,163
139,9113,0.23,212
140,5869,1,934
141,1000,1,386
141,4504,0.4,615
142,4972,1,100
142,1000,0.5,911
143,2288,0.79,1005
143,5666,0.92,171
144,1000,0.57,1047
145,6355,0.29,100
145,3841,0.39,100
145,1393,0.1,981
146,3000,1,100
147,3876,0.53,890
147,7588,0.44,940
148,13652,0.79,100
148,6555,0.38,100
148,11340,1,316
148,7822,0.7,519
149,6173,0.51,610
149,1000,1,691
149,1000,0.1,319
150,4407,0.81,1104
151,3385,1,632
152,3446,0.41,477
152,4793,0.1,100
153,7128,0.56,823
154,11919,0.1,536
155,6063,0.1,1048
156,6461,0.35,184
156,10970,0.1,599
156,4977,0.4,1050
156,1763,0.76,100
157,7243,0.96,268
158,1000,0.64,654
159,4826,0.85,121
160,3810,0.62,1222
160,11196,0.1,348
160,4561,0.34,100
161,10337,1,452
161,1000,1,228
162,5126,0.55,1117
163,6128,0.1,634
163,4177,0.76,686
163,7296,0.78,799
164,2740,0.1,100
164,8296,0.78,197
165,1224,0.93,1000
165,4537,0.85,1044
166,3606,0.67,435
167,5447,0.1,351
167,3436,0.1,946
167,5839,0.21,625
168,14445,0.79,789
169,1000,0.1,100
169,9346,0.74,234
170,4323,0.18,166
171,1105,0.46,747
172,11284,0.95,371
173,5878,0.69,366
173,11130,0.92,100
173,4114,1,987
174,1000,0.78,100
175,6544,1,255
175,2323,0.29,1135
175,1000,0.68,410
176,2599,0.68,218
176,3655,0.39,108
176,6173,0.18,682
177,10367,0.62,576
177,3684,0.16,566
178,6845,0.37,100
178,10908,0.17,1567
179,3748,0.63,271
179,12296,0.22,545
179,4172,0.65,164
180,9862,0.41,265
181,14841,1.0,729
182,2146,0.33,805
182,6262,0.73,213
183,9208,0.12,945
183,6052,0.33,365
184,10035,0.12,734
184,1000,0.1,417
184,1000,0.78,100
185,7548,0.95,954
185,5897,0.1,476
185,2081,0.51,753
186,4051,0.1,100
187,2134,0.46,547
188,9076,1,593
188,1043,1,811
189,2098,0.2,100
189,9670,0.21,687
189,6847,0.8,875
189,15130,0.76,899
190,2601,0.1,375
190,10825,1,109
191,1000,0.63,100
191,10434,0.84,1130
191,7642,1,774
191,6754,0.31,1062
192,2041,1,733
193,3848,0.25,1070
193,4115,0.1,815
193,3595,0.52,1050
194,1000,0.22,100
195,10682,1,893
195,1332,0.47,614
195,1000,1,469
195,5283,0.22,851
196,8102,0.1,481
197,7066,0.84,154
197,7591,1,100
197,1853,1,671
198,3525,1,772
199,4347,0.28,1262
200,12492,0.92,462
201,6856.0,0.24,685.0
201,2499.0,0.23,249.0
201,624.0,0.47,62.0
201,8939.0,0.14,893.0
201,10145.0,0.3,1014.0
