0,150000,0.24,15000
1,45000,0.23,4500
2,99000,0.47,9900
3,71000,0.14,7100
4,127000,0.30,12700
5,71000,0.04,7100
6,55000,0.04,5500
7,113000,0.07,11300
8,53000,0.04,5300
9,97000,0.11,9700
10,525000,0.05,52500
11,87000,0.23,8700
12,85000,0.02,8500
13,121000,0.24,12100
14,85000,0.62,8500
15,105000,0.02,10500
16,107000,0.15,10700
17,117000,0.15,11700
18,109000,0.15,10900
19,712500,0.05,71250
20,27500,0.02,2750
21,75000,0.11,7500
22,99000,0.02,9900
23,712500,0.02,71250
24,51000,0.02,5100
25,125000,0.06,12500
26,77000,0.06,7700
27,103000,0.04,10300
28,55000,0.02,5500
29,125000,0.10,12500
30,150000,0.27,15000
31,73000,0.06,7300
32,59000,0.08,5900
33,117000,0.08,11700
34,115000,0.08,11500
35,40000,0.08,4000
36,107000,0.03,10700
37,47000,0.04,4700
38,81000,0.02,8100
39,99000,0.02,9900
40,91000,0.40,9100
41,111000,0.40,11100
42,135000,0.40,13500
43,103000,0.02,10300
44,45000,0.02,4500
45,79000,0.08,7900
46,93000,0.08,9300
47,101000,0.02,10100
48,53000,0.07,5300
49,111000,0.05,11100
50,79000,0.05,7900
51,150000,0.19,15000
52,40000,0.73,4000
53,61000,0.04,6100
54,81000,0.06,8100
55,67000,0.02,6700
56,119000,0.02,11900
57,127000,0.05,12700
58,77000,0.61,7700
59,75000,0.13,7500
60,75000,0.09,7500
61,59000,0.12,5900
62,712500,0.27,71250
63,115000,0.06,11500
64,91000,0.07,9100
65,900000,0.07,90000
66,27500,0.22,2750
67,337500,0.18,33750
68,117000,0.02,11700
69,125000,0.17,12500
70,91000,0.17,9100
71,95000,0.57,9500
72,95000,0.11,9500
73,87000,0.02,8700
74,71000,0.11,7100
75,129000,0.03,12900
76,129000,0.03,12900
77,53000,0.13,5300
78,97000,0.07,9700
79,111000,0.07,11100
80,150000,0.02,15000
81,99000,0.02,9900
82,525000,0.07,52500
83,712500,0.30,71250
84,125000,0.02,12500
85,127000,0.02,12700
86,51000,0.02,5100
87,85000,0.04,8500
88,93000,0.09,9300
89,65000,0.04,6500
90,900000,0.18,90000
91,53000,0.06,5300
92,121000,0.34,12100
93,101000,0.02,10100
94,95000,0.37,9500
95,49000,0.02,4900
96,525000,0.02,52500
97,99000,0.04,9900
98,49000,0.01,4900
99,89000,0.01,8900
100,900000,0.35,90000
101,27500,0.04,2750
102,125000,0.10,12500
103,135000,0.04,13500
104,125000,0.14,12500
105,91000,0.42,9100
106,75000,0.42,7500
107,65000,0.04,6500
108,123000,0.21,12300
109,47000,0.04,4700
110,337500,0.04,33750
111,900000,0.04,90000
112,87000,0.14,8700
113,115000,0.13,11500
114,49000,0.02,4900
115,111000,0.57,11100
116,525000,0.18,52500
117,99000,0.04,9900
118,65000,0.15,6500
119,150000,0.37,15000
120,75000,0.02,7500
121,113000,0.08,11300
122,73000,0.02,7300
123,127000,0.02,12700
124,47000,0.01,4700
125,150000,0.01,15000
126,51000,0.06,5100
127,61000,0.34,6100
128,45000,0.02,4500
129,97000,0.02,9700
130,71000,0.06,7100
131,81000,0.13,8100
132,87000,0.36,8700
133,93000,0.08,9300
134,73000,0.02,7300
135,53000,0.06,5300
136,67000,0.04,6700
137,89000,0.04,8900
138,79000,0.17,7900
139,121000,0.08,12100
140,109000,0.08,10900
141,117000,0.50,11700
142,75000,0.03,7500
143,525000,0.06,52500
144,115000,0.06,11500
145,97000,0.14,9700
146,712500,0.37,71250
147,525000,0.04,52500
