0,49000,0.24,4900
1,119000,0.23,11900
2,123000,0.47,12300
3,53000,0.14,5300
4,81000,0.30,8100
5,81000,0.04,8100
6,63000,0.04,6300
7,107000,0.07,10700
8,111000,0.04,11100
9,73000,0.11,7300
10,51000,0.05,5100
11,63000,0.23,6300
12,40000,0.02,4000
13,73000,0.24,7300
14,73000,0.62,7300
15,115000,0.02,11500
16,95000,0.15,9500
17,712500,0.15,71250
18,65000,0.15,6500
19,115000,0.05,11500
20,40000,0.02,4000
21,99000,0.11,9900
22,51000,0.02,5100
23,77000,0.02,7700
24,135000,0.02,13500
25,79000,0.06,7900
26,83000,0.06,8300
27,47000,0.04,4700
28,81000,0.02,8100
29,712500,0.10,71250
30,107000,0.27,10700
31,119000,0.06,11900
32,135000,0.08,13500
33,111000,0.08,11100
34,71000,0.08,7100
35,117000,0.08,11700
36,107000,0.03,10700
37,81000,0.04,8100
38,67000,0.02,6700
39,59000,0.02,5900
40,93000,0.40,9300
41,113000,0.40,11300
42,127000,0.40,12700
43,150000,0.02,15000
44,67000,0.02,6700
45,55000,0.08,5500
46,15000,0.08,1500
47,115000,0.02,11500
48,109000,0.07,10900
49,712500,0.05,71250
50,900000,0.05,90000
51,105000,0.19,10500
52,99000,0.73,9900
53,119000,0.04,11900
54,91000,0.06,9100
55,59000,0.02,5900
56,93000,0.02,9300
57,67000,0.05,6700
58,55000,0.61,5500
59,51000,0.13,5100
60,55000,0.09,5500
61,61000,0.12,6100
62,109000,0.27,10900
63,101000,0.06,10100
64,67000,0.07,6700
65,49000,0.07,4900
66,93000,0.22,9300
67,93000,0.18,9300
68,103000,0.02,10300
69,87000,0.17,8700
70,27500,0.17,2750
71,125000,0.57,12500
72,45000,0.11,4500
73,75000,0.02,7500
74,99000,0.11,9900
75,121000,0.03,12100
76,71000,0.03,7100
77,111000,0.13,11100
78,119000,0.07,11900
79,103000,0.07,10300
80,121000,0.02,12100
81,91000,0.02,9100
82,81000,0.07,8100
83,87000,0.30,8700
84,109000,0.02,10900
85,77000,0.02,7700
86,95000,0.02,9500
87,129000,0.04,12900
88,71000,0.09,7100
89,123000,0.04,12300
90,27500,0.18,2750
91,123000,0.06,12300
92,103000,0.34,10300
93,15000,0.02,1500
94,107000,0.37,10700
95,125000,0.02,12500
96,119000,0.02,11900
97,119000,0.04,11900
98,85000,0.01,8500
99,97000,0.01,9700
100,27500,0.35,2750
101,40000,0.04,4000
102,77000,0.10,7700
103,83000,0.04,8300
104,93000,0.14,9300
105,79000,0.42,7900
106,109000,0.42,10900
107,121000,0.04,12100
108,77000,0.21,7700
109,123000,0.04,12300
110,103000,0.04,10300
111,129000,0.04,12900
112,113000,0.14,11300
113,101000,0.13,10100
114,337500,0.02,33750
115,127000,0.57,12700
116,900000,0.18,90000
117,107000,0.04,10700
118,712500,0.15,71250
119,81000,0.37,8100
120,119000,0.02,11900
121,51000,0.08,5100
122,900000,0.02,90000
123,113000,0.02,11300
124,712500,0.01,71250
125,55000,0.01,5500
126,87000,0.06,8700
127,55000,0.34,5500
128,40000,0.02,4000
129,83000,0.02,8300
130,63000,0.06,6300
131,83000,0.13,8300
132,67000,0.36,6700
133,127000,0.08,12700
134,15000,0.02,1500
135,79000,0.06,7900
136,119000,0.04,11900
137,83000,0.04,8300
138,67000,0.17,6700
139,87000,0.08,8700
140,97000,0.08,9700
141,85000,0.50,8500
142,85000,0.03,8500
143,135000,0.06,13500
144,93000,0.06,9300
145,47000,0.14,4700
146,105000,0.37,10500
147,127000,0.04,12700
148,107000,0.02,10700
149,77000,0.40,7700
150,127000,0.06,12700
151,525000,0.06,52500
152,107000,0.06,10700
153,55000,0.04,5500
154,99000,0.04,9900
155,93000,0.09,9300
156,73000,0.02,7300
157,121000,0.10,12100
158,95000,0.10,9500
159,117000,0.11,11700
160,123000,0.15,12300
161,111000,0.05,11100
162,103000,0.11,10300
163,51000,0.13,5100
164,85000,0.07,8500
165,107000,0.07,10700
166,55000,0.07,5500
167,712500,0.02,71250
168,49000,0.09,4900
169,87000,0.04,8700
170,89000,0.04,8900
171,127000,0.04,12700
172,121000,0.06,12100
173,712500,0.09,71250
174,150000,0.02,15000
175,63000,0.10,6300
176,117000,0.02,11700
177,123000,0.07,12300
178,53000,0.07,5300
179,97000,0.04,9700
180,135000,0.17,13500
181,75000,0.60,7500
182,67000,0.04,6700
183,75000,0.04,7500
184,125000,0.08,12500
185,123000,0.08,12300
186,101000,0.08,10100
187,115000,0.02,11500
188,113000,0.04,11300
189,123000,0.02,12300
190,105000,0.06,10500
191,83000,0.02,8300
192,85000,0.19,8500
193,99000,0.02,9900
194,712500,0.04,71250
195,337500,0.04,33750
196,105000,0.02,10500
197,99000,0.15,9900
198,40000,0.15,4000
199,27500,0.08,2750
200,900000,0.29,90000
201,73000,0.06,7300
202,49000,0.06,4900
203,85000,0.38,8500
204,71000,0.04,7100
205,123000,0.06,12300
206,53000,0.04,5300
207,337500,0.04,33750
208,91000,0.04,9100
209,63000,0.08,6300
210,95000,0.08,9500
211,45000,0.17,4500
212,93000,0.07,9300
213,87000,0.02,8700
214,129000,0.37,12900
215,337500,0.06,33750
216,61000,0.04,6100
217,53000,0.04,5300
218,105000,0.08,10500
219,119000,0.02,11900
220,40000,0.04,4000
221,119000,0.04,11900
222,103000,0.02,10300
223,337500,0.21,33750
224,27500,0.06,2750
225,103000,0.02,10300
226,49000,0.02,4900
227,712500,0.02,71250
228,900000,0.02,90000
229,109000,0.10,10900
230,525000,0.10,52500
231,117000,0.10,11700
232,51000,0.02,5100
233,121000,0.04,12100
234,123000,0.36,12300
235,135000,0.02,13500
236,53000,0.15,5300
237,97000,0.03,9700
238,59000,0.02,5900
239,27500,0.27,2750
240,121000,0.27,12100
241,47000,0.04,4700
242,55000,0.02,5500
243,59000,0.06,5900
244,113000,0.03,11300
245,125000,0.01,12500
246,49000,0.11,4900
247,85000,0.11,8500
248,63000,0.14,6300
249,129000,0.01,12900
250,150000,0.12,15000
251,107000,0.01,10700
252,77000,0.01,7700
253,75000,0.11,7500
254,99000,0.02,9900
255,127000,0.02,12700
256,123000,0.72,12300
257,79000,0.11,7900
258,712500,0.04,71250
259,75000,0.04,7500
260,107000,0.06,10700
261,525000,0.06,52500
262,49000,0.13,4900
263,77000,0.02,7700
264,40000,0.02,4000
265,45000,0.04,4500
266,121000,0.04,12100
267,93000,0.04,9300
268,123000,0.15,12300
269,127000,0.81,12700
270,95000,0.04,9500
271,79000,0.04,7900
272,101000,0.06,10100
273,115000,0.86,11500
274,93000,0.04,9300
275,115000,0.06,11500
276,45000,0.06,4500
277,45000,0.02,4500
278,51000,0.07,5100
279,51000,0.03,5100
280,47000,0.03,4700
281,115000,0.03,11500
282,55000,0.15,5500
283,79000,0.19,7900
284,97000,0.02,9700
285,55000,0.28,5500
286,63000,0.04,6300
287,150000,0.34,15000
288,109000,0.08,10900
289,27500,0.12,2750
290,121000,0.30,12100
291,47000,0.04,4700
292,75000,0.30,7500
293,45000,0.38,4500
294,40000,0.08,4000
295,65000,0.06,6500
296,103000,0.08,10300
297,47000,0.06,4700
298,59000,0.39,5900
299,81000,0.39,8100
300,47000,0.06,4700
301,107000,0.09,10700
302,900000,0.48,90000
303,123000,0.06,12300
304,127000,0.04,12700
305,99000,0.39,9900
306,85000,0.39,8500
307,59000,0.08,5900
308,61000,0.82,6100
309,337500,0.02,33750
310,61000,0.33,6100
311,115000,0.33,11500
312,525000,0.03,52500
313,113000,0.03,11300
314,101000,0.02,10100
315,99000,0.02,9900
316,65000,0.02,6500
317,40000,0.06,4000
318,121000,0.02,12100
319,93000,0.08,9300
320,115000,0.09,11500
321,125000,0.02,12500
322,27500,0.02,2750
323,123000,0.19,12300
324,109000,0.19,10900
325,15000,0.04,1500
326,71000,0.07,7100
327,105000,0.02,10500
328,27500,0.02,2750
329,95000,0.02,9500
330,119000,0.02,11900
331,900000,0.02,90000
332,127000,0.07,12700
333,105000,0.46,10500
334,119000,0.07,11900
335,75000,0.07,7500
336,83000,0.02,8300
337,712500,0.02,71250
338,83000,0.15,8300
339,113000,0.63,11300
340,27500,0.13,2750
341,111000,0.13,11100
342,73000,0.11,7300
343,525000,0.13,52500
344,79000,0.01,7900
345,119000,0.01,11900
346,150000,0.01,15000
347,93000,0.02,9300
348,79000,0.13,7900
349,83000,0.77,8300
350,53000,0.02,5300
351,712500,0.04,71250
352,93000,0.02,9300
353,63000,0.02,6300
354,87000,0.07,8700
355,40000,0.29,4000
356,105000,0.29,10500
357,111000,0.02,11100
358,65000,0.04,6500
359,97000,0.02,9700
360,67000,0.48,6700
361,55000,0.48,5500
362,125000,0.48,12500
363,61000,0.02,6100
364,129000,0.08,12900
365,45000,0.14,4500
366,113000,0.09,11300
367,49000,0.09,4900
368,85000,0.06,8500
369,525000,0.05,52500
370,337500,0.03,33750
371,49000,0.47,4900
372,900000,0.52,90000
373,95000,0.52,9500
374,77000,0.03,7700
375,73000,0.44,7300
376,95000,0.02,9500
377,150000,0.02,15000
378,63000,0.08,6300
379,59000,0.02,5900
380,119000,0.02,11900
381,107000,0.02,10700
382,77000,0.04,7700
383,79000,0.01,7900
384,525000,0.34,52500
385,135000,0.34,13500
386,150000,0.34,15000
387,45000,0.05,4500
388,337500,0.08,33750
389,712500,0.02,71250
390,111000,0.84,11100
391,99000,0.09,9900
392,49000,0.02,4900
393,129000,0.02,12900
394,45000,0.06,4500
395,103000,0.04,10300
396,79000,0.04,7900
397,115000,0.32,11500
398,73000,0.02,7300
399,91000,0.02,9100
