0,47000,0.24,4700
1,40000,0.23,4000
2,525000,0.47,52500
3,59000,0.14,5900
4,105000,0.30,10500
5,123000,0.04,12300
6,67000,0.04,6700
7,55000,0.07,5500
8,105000,0.04,10500
9,15000,0.11,1500
10,712500,0.05,71250
11,125000,0.23,12500
12,129000,0.02,12900
13,83000,0.24,8300
14,65000,0.62,6500
15,59000,0.02,5900
16,119000,0.15,11900
17,125000,0.15,12500
18,712500,0.15,71250
19,127000,0.05,12700
20,115000,0.02,11500
21,53000,0.11,5300
22,105000,0.02,10500
23,113000,0.02,11300
24,117000,0.02,11700
25,63000,0.06,6300
26,59000,0.06,5900
27,107000,0.04,10700
28,900000,0.02,90000
29,105000,0.10,10500
30,91000,0.27,9100
31,65000,0.06,6500
32,97000,0.08,9700
33,73000,0.08,7300
34,712500,0.08,71250
35,105000,0.08,10500
36,89000,0.03,8900
37,123000,0.04,12300
38,111000,0.02,11100
39,47000,0.02,4700
40,103000,0.40,10300
41,525000,0.40,52500
42,900000,0.40,90000
43,73000,0.02,7300
44,45000,0.02,4500
45,77000,0.08,7700
46,107000,0.08,10700
47,40000,0.02,4000
48,65000,0.07,6500
49,111000,0.05,11100
50,49000,0.05,4900
51,127000,0.19,12700
52,53000,0.73,5300
53,337500,0.04,33750
54,67000,0.06,6700
55,113000,0.02,11300
56,79000,0.02,7900
57,99000,0.05,9900
58,55000,0.61,5500
59,135000,0.13,13500
60,91000,0.09,9100
61,115000,0.12,11500
62,109000,0.27,10900
63,49000,0.06,4900
64,900000,0.07,90000
65,107000,0.07,10700
66,67000,0.22,6700
67,67000,0.18,6700
68,125000,0.02,12500
69,900000,0.17,90000
70,87000,0.17,8700
71,525000,0.57,52500
72,67000,0.11,6700
73,77000,0.02,7700
74,83000,0.11,8300
75,87000,0.03,8700
76,79000,0.03,7900
77,101000,0.13,10100
78,73000,0.07,7300
79,63000,0.07,6300
80,81000,0.02,8100
81,61000,0.02,6100
82,27500,0.07,2750
83,49000,0.30,4900
84,51000,0.02,5100
85,45000,0.02,4500
86,105000,0.02,10500
87,63000,0.04,6300
88,150000,0.09,15000
89,107000,0.04,10700
90,113000,0.18,11300
91,77000,0.06,7700
92,79000,0.34,7900
93,103000,0.02,10300
94,105000,0.37,10500
95,93000,0.02,9300
96,51000,0.02,5100
97,525000,0.04,52500
98,47000,0.01,4700
99,71000,0.01,7100
100,103000,0.35,10300
101,75000,0.04,7500
102,525000,0.10,52500
103,121000,0.04,12100
104,47000,0.14,4700
105,73000,0.42,7300
106,119000,0.42,11900
107,107000,0.04,10700
108,55000,0.21,5500
109,51000,0.04,5100
110,63000,0.04,6300
111,55000,0.04,5500
112,123000,0.14,12300
113,81000,0.13,8100
114,67000,0.02,6700
115,91000,0.57,9100
116,73000,0.18,7300
117,75000,0.04,7500
118,67000,0.15,6700
119,61000,0.37,6100
120,121000,0.02,12100
121,77000,0.08,7700
122,51000,0.02,5100
123,117000,0.02,11700
124,15000,0.01,1500
125,115000,0.01,11500
126,63000,0.06,6300
127,123000,0.34,12300
128,40000,0.02,4000
129,47000,0.02,4700
130,53000,0.06,5300
131,40000,0.13,4000
132,337500,0.36,33750
133,117000,0.08,11700
134,89000,0.02,8900
135,135000,0.06,13500
136,900000,0.04,90000
137,101000,0.04,10100
138,99000,0.17,9900
139,15000,0.08,1500
140,45000,0.08,4500
141,53000,0.50,5300
142,109000,0.03,10900
143,115000,0.06,11500
144,27500,0.06,2750
145,135000,0.14,13500
146,123000,0.37,12300
147,135000,0.04,13500
148,77000,0.02,7700
149,95000,0.40,9500
150,49000,0.06,4900
151,129000,0.06,12900
152,75000,0.06,7500
153,71000,0.04,7100
154,47000,0.04,4700
155,111000,0.09,11100
156,123000,0.02,12300
157,109000,0.10,10900
158,525000,0.10,52500
159,93000,0.11,9300
160,59000,0.15,5900
161,87000,0.05,8700
162,337500,0.11,33750
163,77000,0.13,7700
164,83000,0.07,8300
165,89000,0.07,8900
166,95000,0.07,9500
167,75000,0.02,7500
168,49000,0.09,4900
169,27500,0.04,2750
170,115000,0.04,11500
171,87000,0.04,8700
172,129000,0.06,12900
173,97000,0.09,9700
174,67000,0.02,6700
175,107000,0.10,10700
176,45000,0.02,4500
177,87000,0.07,8700
178,55000,0.07,5500
179,111000,0.04,11100
180,53000,0.17,5300
181,63000,0.60,6300
182,65000,0.04,6500
183,525000,0.04,52500
184,900000,0.08,90000
185,97000,0.08,9700
186,71000,0.08,7100
187,101000,0.02,10100
188,59000,0.04,5900
189,83000,0.02,8300
190,91000,0.06,9100
191,40000,0.02,4000
192,65000,0.19,6500
193,101000,0.02,10100
194,61000,0.04,6100
195,113000,0.04,11300
196,119000,0.02,11900
197,49000,0.15,4900
198,45000,0.15,4500
199,121000,0.08,12100
