0,83000,0.24,8300
1,95000,0.23,9500
2,91000,0.47,9100
3,81000,0.14,8100
4,27500,0.30,2750
5,49000,0.04,4900
6,103000,0.04,10300
7,95000,0.07,9500
8,47000,0.04,4700
9,71000,0.11,7100
10,55000,0.05,5500
11,40000,0.23,4000
12,111000,0.02,11100
13,125000,0.24,12500
14,99000,0.62,9900
15,712500,0.02,71250
16,87000,0.15,8700
17,123000,0.15,12300
18,107000,0.15,10700
19,81000,0.05,8100
20,51000,0.02,5100
21,59000,0.11,5900
22,150000,0.02,15000
23,113000,0.02,11300
24,55000,0.02,5500
25,91000,0.06,9100
26,135000,0.06,13500
27,83000,0.04,8300
28,59000,0.02,5900
29,525000,0.10,52500
30,40000,0.27,4000
31,95000,0.06,9500
32,129000,0.08,12900
33,27500,0.08,2750
34,89000,0.08,8900
35,337500,0.08,33750
36,129000,0.03,12900
37,129000,0.04,12900
38,712500,0.02,71250
39,55000,0.02,5500
40,81000,0.40,8100
41,47000,0.40,4700
42,77000,0.40,7700
43,75000,0.02,7500
44,83000,0.02,8300
45,51000,0.08,5100
46,61000,0.08,6100
47,89000,0.02,8900
48,127000,0.07,12700
49,87000,0.05,8700
50,77000,0.05,7700
51,40000,0.19,4000
52,89000,0.73,8900
53,89000,0.04,8900
54,129000,0.06,12900
55,47000,0.02,4700
56,127000,0.02,12700
57,119000,0.05,11900
58,150000,0.61,15000
59,129000,0.13,12900
60,40000,0.09,4000
61,97000,0.12,9700
62,61000,0.27,6100
63,45000,0.06,4500
64,73000,0.07,7300
65,45000,0.07,4500
66,97000,0.22,9700
67,712500,0.18,71250
68,15000,0.02,1500
69,129000,0.17,12900
70,115000,0.17,11500
71,109000,0.57,10900
72,111000,0.11,11100
73,67000,0.02,6700
74,49000,0.11,4900
75,83000,0.03,8300
76,65000,0.03,6500
77,125000,0.13,12500
78,85000,0.07,8500
79,73000,0.07,7300
80,113000,0.02,11300
81,93000,0.02,9300
82,95000,0.07,9500
83,117000,0.30,11700
84,81000,0.02,8100
85,99000,0.02,9900
86,89000,0.02,8900
87,65000,0.04,6500
88,101000,0.09,10100
89,79000,0.04,7900
90,900000,0.18,90000
91,99000,0.06,9900
92,115000,0.34,11500
93,150000,0.02,15000
94,83000,0.37,8300
95,40000,0.02,4000
96,89000,0.02,8900
97,123000,0.04,12300
98,109000,0.01,10900
99,71000,0.01,7100
100,105000,0.35,10500
101,117000,0.04,11700
102,89000,0.10,8900
103,109000,0.04,10900
104,55000,0.14,5500
105,77000,0.42,7700
106,83000,0.42,8300
107,109000,0.04,10900
108,129000,0.21,12900
109,111000,0.04,11100
110,55000,0.04,5500
111,93000,0.04,9300
112,63000,0.14,6300
113,115000,0.13,11500
114,53000,0.02,5300
115,111000,0.57,11100
116,61000,0.18,6100
117,63000,0.04,6300
118,65000,0.15,6500
119,87000,0.37,8700
120,121000,0.02,12100
121,75000,0.08,7500
122,129000,0.02,12900
123,121000,0.02,12100
124,65000,0.01,6500
125,119000,0.01,11900
126,55000,0.06,5500
127,40000,0.34,4000
128,117000,0.02,11700
129,103000,0.02,10300
130,47000,0.06,4700
131,79000,0.13,7900
132,95000,0.36,9500
133,117000,0.08,11700
134,71000,0.02,7100
135,123000,0.06,12300
136,75000,0.04,7500
137,71000,0.04,7100
138,150000,0.17,15000
139,85000,0.08,8500
140,45000,0.08,4500
141,47000,0.50,4700
142,525000,0.03,52500
143,47000,0.06,4700
144,121000,0.06,12100
145,65000,0.14,6500
146,81000,0.37,8100
147,67000,0.04,6700
148,55000,0.02,5500
149,53000,0.40,5300
150,51000,0.06,5100
151,127000,0.06,12700
152,125000,0.06,12500
153,87000,0.04,8700
154,109000,0.04,10900
155,900000,0.09,90000
156,45000,0.02,4500
157,525000,0.10,52500
158,113000,0.10,11300
159,61000,0.11,6100
160,45000,0.15,4500
161,75000,0.05,7500
162,117000,0.11,11700
163,113000,0.13,11300
164,45000,0.07,4500
165,93000,0.07,9300
166,712500,0.07,71250
167,45000,0.02,4500
168,115000,0.09,11500
169,99000,0.04,9900
170,119000,0.04,11900
171,105000,0.04,10500
172,40000,0.06,4000
173,87000,0.09,8700
174,89000,0.02,8900
175,59000,0.10,5900
176,125000,0.02,12500
177,113000,0.07,11300
178,125000,0.07,12500
179,99000,0.04,9900
180,67000,0.17,6700
181,87000,0.60,8700
182,105000,0.04,10500
183,71000,0.04,7100
184,99000,0.08,9900
185,107000,0.08,10700
186,27500,0.08,2750
