0	0	97000	0.4	9700
1	0	97000	0.4	9700
2	0	73000	0.4	7300
3	0	525000	1.0	52500
4	0	117000	0.6	11700
5	0	125000	0.6	12500
6	0	40000	0.2	4000
7	0	115000	0.6	11500
8	0	83000	0.4	8300
9	0	712500	1.0	71250
10	0	99000	0.4	9900
11	0	51000	0.2	5100
12	0	93000	0.4	9300
13	0	115000	0.6	11500
14	0	105000	0.6	10500
15	0	123000	0.6	12300
16	0	65000	0.4	6500
17	0	67000	0.4	6700
18	0	55000	0.2	5500
19	0	115000	0.6	11500
20	100	59000	0.4	5900
21	100	95000	0.4	9500
22	100	61000	0.4	6100
23	100	65000	0.4	6500
24	100	67000	0.4	6700
25	100	75000	0.4	7500
26	100	125000	0.6	12500
27	200	111000	0.6	11100
28	200	15000	0.2	1500
29	200	81000	0.4	8100
30	200	83000	0.4	8300
31	200	55000	0.2	5500
32	200	111000	0.6	11100
33	200	113000	0.6	11300
34	200	75000	0.4	7500
35	200	53000	0.2	5300
36	200	113000	0.6	11300
37	200	87000	0.4	8700
38	200	45000	0.2	4500
39	200	525000	1.0	52500
40	200	87000	0.4	8700
41	200	79000	0.4	7900
42	200	81000	0.4	8100
43	200	89000	0.4	8900
44	200	111000	0.6	11100
45	200	337500	0.8	33750
46	200	93000	0.4	9300
47	200	125000	0.6	12500
48	200	121000	0.6	12100
49	200	150000	0.8	15000
50	200	119000	0.6	11900
51	200	135000	0.6	13500
52	200	97000	0.4	9700
53	200	712500	1.0	71250
54	200	117000	0.6	11700
55	200	15000	0.2	1500
56	200	45000	0.2	4500
57	200	87000	0.4	8700
58	200	135000	0.6	13500
59	200	75000	0.4	7500
60	200	65000	0.4	6500
61	200	45000	0.2	4500
62	200	83000	0.4	8300
63	200	75000	0.4	7500
64	200	89000	0.4	8900
65	200	77000	0.4	7700
66	200	83000	0.4	8300
67	200	337500	0.8	33750
68	200	59000	0.4	5900
69	200	63000	0.4	6300
70	200	135000	0.6	13500
71	200	81000	0.4	8100
72	200	89000	0.4	8900
73	200	123000	0.6	12300
74	200	53000	0.2	5300
75	200	125000	0.6	12500
76	200	117000	0.6	11700
77	200	40000	0.2	4000
78	200	93000	0.4	9300
79	200	47000	0.2	4700
80	200	337500	0.8	33750
81	200	73000	0.4	7300
82	200	53000	0.2	5300
83	200	95000	0.4	9500
84	200	91000	0.4	9100
85	200	107000	0.6	10700
86	200	127000	0.6	12700
87	200	111000	0.6	11100
88	200	93000	0.4	9300
89	200	712500	1.0	71250
90	200	73000	0.4	7300
91	200	111000	0.6	11100
92	200	45000	0.2	4500
93	200	127000	0.6	12700
94	200	129000	0.6	12900
95	200	129000	0.6	12900
96	200	119000	0.6	11900
97	200	121000	0.6	12100
98	200	59000	0.4	5900
99	200	81000	0.4	8100
100	200	119000	0.6	11900
101	200	97000	0.4	9700
102	200	105000	0.6	10500
103	200	127000	0.6	12700
104	200	79000	0.4	7900
105	200	101000	0.6	10100
106	200	121000	0.6	12100
107	200	65000	0.4	6500
108	300	75000	0.4	7500
109	300	900000	1.0	90000
110	300	79000	0.4	7900
111	300	61000	0.4	6100
112	300	79000	0.4	7900
113	300	337500	0.8	33750
114	300	900000	1.0	90000
115	300	105000	0.6	10500
116	300	119000	0.6	11900
117	300	15000	0.2	1500
118	300	119000	0.6	11900
119	300	712500	1.0	71250
120	300	77000	0.4	7700
121	300	51000	0.2	5100
122	300	115000	0.6	11500
123	300	63000	0.4	6300
124	300	135000	0.6	13500
125	300	77000	0.4	7700
126	300	53000	0.2	5300
127	300	107000	0.6	10700
128	300	129000	0.6	12900
129	300	107000	0.6	10700
130	300	53000	0.2	5300
131	300	40000	0.2	4000
132	300	150000	0.8	15000
133	300	101000	0.6	10100
134	300	111000	0.6	11100
135	300	49000	0.2	4900
136	300	125000	0.6	12500
137	300	53000	0.2	5300
138	300	123000	0.6	12300
139	300	129000	0.6	12900
140	300	123000	0.6	12300
141	300	15000	0.2	1500
142	300	113000	0.6	11300
143	300	101000	0.6	10100
144	300	712500	1.0	71250
145	300	83000	0.4	8300
146	300	77000	0.4	7700
147	300	15000	0.2	1500
148	300	93000	0.4	9300
149	300	337500	0.8	33750
150	300	97000	0.4	9700
151	300	63000	0.4	6300
152	300	337500	0.8	33750
153	300	87000	0.4	8700
154	300	47000	0.2	4700
155	300	49000	0.2	4900
156	300	135000	0.6	13500
157	300	75000	0.4	7500
158	400	40000	0.2	4000
159	400	113000	0.6	11300
160	400	15000	0.2	1500
161	500	83000	0.4	8300
162	500	91000	0.4	9100
163	500	119000	0.6	11900
164	500	337500	0.8	33750
165	500	123000	0.6	12300
166	500	109000	0.6	10900
167	500	119000	0.6	11900
168	500	121000	0.6	12100
169	500	53000	0.2	5300
170	500	93000	0.4	9300
171	500	125000	0.6	12500
172	500	77000	0.4	7700
173	500	75000	0.4	7500
174	500	40000	0.2	4000
175	500	127000	0.6	12700
176	500	45000	0.2	4500
177	500	337500	0.8	33750
178	500	71000	0.4	7100
179	500	123000	0.6	12300
180	500	75000	0.4	7500
181	500	55000	0.2	5500
182	500	525000	1.0	52500
183	500	87000	0.4	8700
184	500	109000	0.6	10900
185	500	95000	0.4	9500
186	500	47000	0.2	4700
187	500	83000	0.4	8300
188	500	63000	0.4	6300
189	500	67000	0.4	6700
190	500	111000	0.6	11100
191	500	75000	0.4	7500
192	500	65000	0.4	6500
193	500	55000	0.2	5500
194	500	81000	0.4	8100
195	500	117000	0.6	11700
196	500	51000	0.2	5100
197	500	525000	1.0	52500
198	500	117000	0.6	11700
199	500	81000	0.4	8100
200	500	53000	0.2	5300
201	500	119000	0.6	11900
202	500	135000	0.6	13500
203	500	55000	0.2	5500
204	500	99000	0.4	9900
205	500	117000	0.6	11700
206	500	900000	1.0	90000
207	500	63000	0.4	6300
208	500	85000	0.4	8500
209	500	77000	0.4	7700
210	500	525000	1.0	52500
211	500	75000	0.4	7500
212	500	107000	0.6	10700
213	500	55000	0.2	5500
214	500	107000	0.6	10700
215	500	101000	0.6	10100
216	500	45000	0.2	4500
217	500	87000	0.4	8700
218	500	51000	0.2	5100
219	500	337500	0.8	33750
220	500	150000	0.8	15000
221	500	71000	0.4	7100
222	500	115000	0.6	11500
223	500	15000	0.2	1500
224	500	103000	0.6	10300
225	500	103000	0.6	10300
226	500	117000	0.6	11700
227	500	93000	0.4	9300
228	500	113000	0.6	11300
229	500	105000	0.6	10500
230	500	115000	0.6	11500
231	500	121000	0.6	12100
232	500	103000	0.6	10300
233	500	47000	0.2	4700
234	500	83000	0.4	8300
235	500	129000	0.6	12900
236	500	117000	0.6	11700
237	500	113000	0.6	11300
238	500	125000	0.6	12500
239	500	525000	1.0	52500
240	500	53000	0.2	5300
241	500	89000	0.4	8900
242	500	103000	0.6	10300
243	500	89000	0.4	8900
244	500	135000	0.6	13500
245	500	150000	0.8	15000
246	500	59000	0.4	5900
247	500	79000	0.4	7900
248	500	125000	0.6	12500
249	500	75000	0.4	7500
250	500	81000	0.4	8100
251	500	109000	0.6	10900
252	600	125000	0.6	12500
253	600	53000	0.2	5300
254	600	83000	0.4	8300
255	600	125000	0.6	12500
256	600	45000	0.2	4500
257	600	47000	0.2	4700
258	600	83000	0.4	8300
259	600	27500	0.2	2750
260	600	111000	0.6	11100
261	600	101000	0.6	10100
262	600	123000	0.6	12300
263	600	115000	0.6	11500
264	600	91000	0.4	9100
265	600	105000	0.6	10500
266	600	63000	0.4	6300
267	600	129000	0.6	12900
268	600	59000	0.4	5900
269	600	73000	0.4	7300
270	600	121000	0.6	12100
271	600	75000	0.4	7500
272	600	61000	0.4	6100
273	600	97000	0.4	9700
274	600	525000	1.0	52500
275	600	97000	0.4	9700
276	600	45000	0.2	4500
277	600	127000	0.6	12700
278	600	63000	0.4	6300
279	600	75000	0.4	7500
280	600	27500	0.2	2750
281	600	93000	0.4	9300
282	600	49000	0.2	4900
283	600	75000	0.4	7500
284	600	712500	1.0	71250
285	600	53000	0.2	5300
286	600	117000	0.6	11700
287	600	15000	0.2	1500
288	600	47000	0.2	4700
289	600	55000	0.2	5500
290	600	59000	0.4	5900
291	600	27500	0.2	2750
292	600	91000	0.4	9100
293	600	65000	0.4	6500
294	600	53000	0.2	5300
295	600	85000	0.4	8500
296	600	59000	0.4	5900
297	600	55000	0.2	5500
298	600	105000	0.6	10500
299	600	129000	0.6	12900
300	600	337500	0.8	33750
301	600	89000	0.4	8900
302	600	91000	0.4	9100
303	600	71000	0.4	7100
304	600	47000	0.2	4700
305	600	93000	0.4	9300
306	600	105000	0.6	10500
307	600	75000	0.4	7500
308	600	121000	0.6	12100
309	600	63000	0.4	6300
310	600	99000	0.4	9900
311	600	93000	0.4	9300
312	600	87000	0.4	8700
313	700	115000	0.6	11500
314	700	40000	0.2	4000
315	700	87000	0.4	8700
316	700	51000	0.2	5100
317	700	79000	0.4	7900
