0,93000,0.24,9300
1,103000,0.23,10300
2,83000,0.47,8300
3,83000,0.14,8300
4,99000,0.30,9900
5,95000,0.04,9500
6,53000,0.04,5300
7,101000,0.07,10100
8,117000,0.04,11700
9,121000,0.11,12100
10,109000,0.05,10900
11,77000,0.23,7700
12,101000,0.02,10100
13,55000,0.24,5500
14,49000,0.62,4900
15,59000,0.02,5900
16,49000,0.15,4900
17,101000,0.15,10100
18,15000,0.15,1500
19,47000,0.05,4700
20,95000,0.02,9500
21,73000,0.11,7300
22,525000,0.02,52500
23,337500,0.02,33750
24,65000,0.02,6500
25,75000,0.06,7500
26,117000,0.06,11700
27,85000,0.04,8500
28,337500,0.02,33750
29,101000,0.10,10100
30,59000,0.27,5900
31,121000,0.06,12100
32,47000,0.08,4700
33,129000,0.08,12900
34,63000,0.08,6300
35,55000,0.08,5500
36,85000,0.03,8500
37,51000,0.04,5100
38,27500,0.02,2750
39,99000,0.02,9900
40,91000,0.40,9100
41,81000,0.40,8100
42,63000,0.40,6300
43,105000,0.02,10500
44,125000,0.02,12500
45,89000,0.08,8900
46,73000,0.08,7300
47,123000,0.02,12300
48,525000,0.07,52500
49,83000,0.05,8300
50,107000,0.05,10700
51,129000,0.19,12900
52,125000,0.73,12500
53,89000,0.04,8900
54,73000,0.06,7300
55,95000,0.02,9500
56,109000,0.02,10900
57,103000,0.05,10300
58,27500,0.61,2750
59,77000,0.13,7700
60,45000,0.09,4500
61,99000,0.12,9900
62,55000,0.27,5500
63,89000,0.06,8900
64,113000,0.07,11300
65,107000,0.07,10700
66,63000,0.22,6300
67,83000,0.18,8300
68,109000,0.02,10900
69,129000,0.17,12900
70,121000,0.17,12100
71,85000,0.57,8500
72,83000,0.11,8300
73,95000,0.02,9500
74,79000,0.11,7900
75,67000,0.03,6700
76,101000,0.03,10100
77,89000,0.13,8900
78,61000,0.07,6100
79,27500,0.07,2750
80,71000,0.02,7100
81,115000,0.02,11500
82,75000,0.07,7500
83,103000,0.30,10300
84,115000,0.02,11500
85,61000,0.02,6100
86,67000,0.02,6700
87,63000,0.04,6300
88,127000,0.09,12700
89,107000,0.04,10700
90,101000,0.18,10100
91,135000,0.06,13500
92,101000,0.34,10100
93,87000,0.02,8700
94,99000,0.37,9900
95,712500,0.02,71250
96,135000,0.02,13500
97,91000,0.04,9100
98,101000,0.01,10100
99,75000,0.01,7500
100,127000,0.35,12700
101,107000,0.04,10700
102,125000,0.10,12500
103,117000,0.04,11700
104,47000,0.14,4700
105,27500,0.42,2750
106,117000,0.42,11700
107,87000,0.04,8700
108,95000,0.21,9500
109,101000,0.04,10100
110,129000,0.04,12900
111,525000,0.04,52500
112,53000,0.14,5300
113,27500,0.13,2750
114,91000,0.02,9100
115,97000,0.57,9700
116,73000,0.18,7300
117,91000,0.04,9100
118,107000,0.15,10700
119,117000,0.37,11700
120,115000,0.02,11500
121,67000,0.08,6700
122,67000,0.02,6700
123,900000,0.02,90000
124,119000,0.01,11900
125,87000,0.01,8700
126,113000,0.06,11300
127,65000,0.34,6500
128,129000,0.02,12900
129,49000,0.02,4900
130,83000,0.06,8300
131,95000,0.13,9500
132,113000,0.36,11300
133,123000,0.08,12300
134,107000,0.02,10700
135,525000,0.06,52500
136,337500,0.04,33750
137,105000,0.04,10500
138,83000,0.17,8300
139,103000,0.08,10300
140,59000,0.08,5900
141,119000,0.50,11900
142,125000,0.03,12500
143,123000,0.06,12300
144,129000,0.06,12900
145,125000,0.14,12500
146,525000,0.37,52500
147,83000,0.04,8300
148,150000,0.02,15000
149,119000,0.40,11900
150,45000,0.06,4500
151,51000,0.06,5100
152,77000,0.06,7700
153,40000,0.04,4000
154,15000,0.04,1500
155,107000,0.09,10700
156,119000,0.02,11900
157,900000,0.10,90000
158,113000,0.10,11300
159,119000,0.11,11900
160,67000,0.15,6700
161,111000,0.05,11100
162,525000,0.11,52500
163,127000,0.13,12700
164,121000,0.07,12100
165,712500,0.07,71250
166,135000,0.07,13500
167,109000,0.02,10900
168,65000,0.09,6500
169,91000,0.04,9100
170,129000,0.04,12900
171,117000,0.04,11700
172,900000,0.06,90000
173,40000,0.09,4000
174,67000,0.02,6700
175,89000,0.10,8900
176,525000,0.02,52500
177,65000,0.07,6500
178,107000,0.07,10700
179,127000,0.04,12700
180,15000,0.17,1500
