0,63000,0.24,6300
1,87000,0.23,8700
2,77000,0.47,7700
3,337500,0.14,33750
4,81000,0.30,8100
5,135000,0.04,13500
6,83000,0.04,8300
7,113000,0.07,11300
8,59000,0.04,5900
9,65000,0.11,6500
10,67000,0.05,6700
11,49000,0.23,4900
12,15000,0.02,1500
13,61000,0.24,6100
14,99000,0.62,9900
15,75000,0.02,7500
16,93000,0.15,9300
17,117000,0.15,11700
18,77000,0.15,7700
19,107000,0.05,10700
20,150000,0.02,15000
21,67000,0.11,6700
22,97000,0.02,9700
23,97000,0.02,9700
24,63000,0.02,6300
25,127000,0.06,12700
26,49000,0.06,4900
27,77000,0.04,7700
28,712500,0.02,71250
29,712500,0.10,71250
30,117000,0.27,11700
31,93000,0.06,9300
32,712500,0.08,71250
33,135000,0.08,13500
34,111000,0.08,11100
35,45000,0.08,4500
36,83000,0.03,8300
37,75000,0.04,7500
38,97000,0.02,9700
39,95000,0.02,9500
40,45000,0.40,4500
41,77000,0.40,7700
42,53000,0.40,5300
43,85000,0.02,8500
44,150000,0.02,15000
45,93000,0.08,9300
46,103000,0.08,10300
47,93000,0.02,9300
48,900000,0.07,90000
49,95000,0.05,9500
50,40000,0.05,4000
51,79000,0.19,7900
52,99000,0.73,9900
53,123000,0.04,12300
54,65000,0.06,6500
55,525000,0.02,52500
56,53000,0.02,5300
57,115000,0.05,11500
58,150000,0.61,15000
59,337500,0.13,33750
60,125000,0.09,12500
61,109000,0.12,10900
62,109000,0.27,10900
63,900000,0.06,90000
64,109000,0.07,10900
65,27500,0.07,2750
66,712500,0.22,71250
67,45000,0.18,4500
68,61000,0.02,6100
69,59000,0.17,5900
70,712500,0.17,71250
71,101000,0.57,10100
72,71000,0.11,7100
73,115000,0.02,11500
74,61000,0.11,6100
75,27500,0.03,2750
76,47000,0.03,4700
77,121000,0.13,12100
78,115000,0.07,11500
79,89000,0.07,8900
80,129000,0.02,12900
81,525000,0.02,52500
82,47000,0.07,4700
83,55000,0.30,5500
84,65000,0.02,6500
85,103000,0.02,10300
86,97000,0.02,9700
87,77000,0.04,7700
88,89000,0.09,8900
89,27500,0.04,2750
90,125000,0.18,12500
91,101000,0.06,10100
92,150000,0.34,15000
93,111000,0.02,11100
94,712500,0.37,71250
95,109000,0.02,10900
96,95000,0.02,9500
97,63000,0.04,6300
98,63000,0.01,6300
99,71000,0.01,7100
100,73000,0.35,7300
101,55000,0.04,5500
102,105000,0.10,10500
103,15000,0.04,1500
104,73000,0.14,7300
105,93000,0.42,9300
106,115000,0.42,11500
107,71000,0.04,7100
108,123000,0.21,12300
109,109000,0.04,10900
110,91000,0.04,9100
111,125000,0.04,12500
112,63000,0.14,6300
113,75000,0.13,7500
114,125000,0.02,12500
115,63000,0.57,6300
116,101000,0.18,10100
117,119000,0.04,11900
118,105000,0.15,10500
119,67000,0.37,6700
120,123000,0.02,12300
121,123000,0.08,12300
122,103000,0.02,10300
123,107000,0.02,10700
124,40000,0.01,4000
125,47000,0.01,4700
126,63000,0.06,6300
127,111000,0.34,11100
128,89000,0.02,8900
129,97000,0.02,9700
130,109000,0.06,10900
131,51000,0.13,5100
132,27500,0.36,2750
133,61000,0.08,6100
134,123000,0.02,12300
135,119000,0.06,11900
136,71000,0.04,7100
137,95000,0.04,9500
138,105000,0.17,10500
139,47000,0.08,4700
140,79000,0.08,7900
141,45000,0.50,4500
142,135000,0.03,13500
143,117000,0.06,11700
144,83000,0.06,8300
145,123000,0.14,12300
146,15000,0.37,1500
147,27500,0.04,2750
148,115000,0.02,11500
149,99000,0.40,9900
150,712500,0.06,71250
151,47000,0.06,4700
152,49000,0.06,4900
153,45000,0.04,4500
154,67000,0.04,6700
155,83000,0.09,8300
156,900000,0.02,90000
157,71000,0.10,7100
158,125000,0.10,12500
159,113000,0.11,11300
160,45000,0.15,4500
161,27500,0.05,2750
162,47000,0.11,4700
163,47000,0.13,4700
164,91000,0.07,9100
165,900000,0.07,90000
166,71000,0.07,7100
167,75000,0.02,7500
168,109000,0.09,10900
169,81000,0.04,8100
170,712500,0.04,71250
171,115000,0.04,11500
