11392.860400000003	0.67	2.6	1
11399.938700000002	0.66	2.7	1
11410.489500000003	0.7	2.6	1
11424.379400000003	0.71	2.5	1
11441.341800000004	0.74	2.3	1
11462.043300000003	0.67	2.8	1
11486.350600000003	0.64	2.7	1
11513.730400000004	0.74	2.3	1
11543.782700000003	0.86	2.0	1
11576.507500000003	0.77	2.0	1
11612.704800000003	0.68	2.6	1
11652.241200000004	0.7	2.5	1
11694.983400000005	0.73	2.4	1
11741.198100000005	0.69	2.6	1
11790.085300000004	0.82	2.0	1
11842.045000000004	0.75	2.3	1
11897.477200000003	0.67	2.6	1
11955.848500000004	0.76	2.2	1
12017.692300000004	0.7	2.6	1
12082.208600000004	0.8	2.0	1
12149.930700000004	0.74	2.4	1
12220.725300000004	0.73	2.3	1
12294.725700000005	0.74	2.4	1
12371.931900000005	0.74	2.4	1
12452.610600000005	0.7	2.6	1
12535.961800000005	0.79	2.0	1
12623.318800000005	0.59	3.0	1
