1012079.061500001	0.25	1.5	1
1012084.674900001	0.45	0.6	1
1012093.495000001	0.35	1.2	1
1012104.4551000011	0.36	0.8	1
1012119.1552000011	0.26	1.4	1
1012134.6620000011	0.4	0.3	1
1012151.775500001	0.4	0.6	1
1012172.362400001	0.27	1.3	1
1012193.756000001	0.62	0.3	1
1012216.7563000009	0.41	0.6	1
1012242.163300001	0.4	0.9	1
1012268.643700001	0.53	0.4	1
1012298.0641000009	0.3	1.1	1
1012328.8245000009	0.38	0.5	1
1012360.6583000009	0.58	0.4	1
1012394.098800001	0.39	0.6	1
1012428.346000001	0.53	0.3	1
1012463.9332000009	0.46	0.5	1
1012501.6604000009	0.33	0.8	1
1012539.9276000009	0.53	0.2	1
1012580.6015000009	0.34	0.9	1
1012622.6154000009	0.47	0.5	1
1012665.169300001	0.58	0.2	1
1012710.129900001	0.35	0.9	1
1012756.163900001	0.5	0.4	1
1012803.271300001	0.55	0.4	1
1012852.252100001	0.39	0.7	1
1012902.572900001	0.53	0.5	1
1012953.7004000009	0.49	0.3	1
1013005.901300001	0.4	0.4	1
1013058.908900001	0.43	0.3	1
1013113.256500001	0.46	0.5	1
1013169.744100001	0.38	0.8	1
1013228.371700001	0.34	0.8	1
1013288.872700001	0.34	0.7	1
1013350.180400001	0.55	0.3	1
1013412.294800001	0.54	0.3	1
1013475.4826000009	0.49	0.4	1
1013540.8104000009	0.42	0.8	1
1013609.0782000009	0.3	1.1	1
1013679.2194000009	0.37	0.7	1
1013751.7673000009	0.38	0.9	1
1013826.7219000009	0.37	0.9	1
1013903.5499000009	0.33	0.7	1
1013982.784600001	0.35	0.9	1
1014062.5593000009	0.58	0.2	1
1014144.7407000009	0.37	0.9	1
1014227.9955000009	0.44	0.4	1
1014312.0570000008	0.53	0.3	1
1014397.4585000009	0.44	0.5	1
1014483.6667000009	0.45	0.3	1
1014570.9483000009	0.41	0.4	1
1014659.5699000008	0.43	0.5	1
1014750.3315000008	0.4	0.8	1
1014841.6331000008	0.57	0.2	1
1014934.8081000008	0.32	0.7	1
1015031.1898000009	0.29	1.2	1
1015128.6449000009	0.59	0.4	1
