15588.080799999996	0.69	0.7	1
15593.488399999997	0.55	1.1	1
15600.699799999997	0.78	0.6	1
15611.214999999997	0.74	1.1	1
15623.533999999996	0.88	0.6	1
15638.256799999996	0.71	0.8	1
15654.483399999996	0.77	0.5	1
15672.513799999995	0.81	0.6	1
15692.047999999995	0.8	0.5	1
15713.385999999995	0.81	0.6	1
15736.827799999995	0.77	0.7	1
15762.073399999996	0.74	0.6	1
15788.822799999996	0.87	0.5	1
15819.475999999997	0.62	1.3	1
15851.932999999997	0.81	0.6	1
15885.593799999997	0.94	0.4	1
15923.158399999997	0.69	1.3	1
15964.926799999997	0.6	1.4	1
16008.498999999998	0.85	0.6	1
