0	0	123000	0.6	12300
1	0	59000	0.4	5900
2	0	127000	0.6	12700
3	0	123000	0.6	12300
4	0	125000	0.6	12500
5	100	123000	0.6	12300
6	100	53000	0.2	5300
7	100	55000	0.2	5500
8	100	123000	0.6	12300
9	100	121000	0.6	12100
10	200	59000	0.4	5900
11	200	119000	0.6	11900
12	200	63000	0.4	6300
13	200	59000	0.4	5900
14	200	55000	0.2	5500
15	300	127000	0.6	12700
16	300	119000	0.6	11900
17	300	61000	0.4	6100
18	300	119000	0.6	11900
19	300	63000	0.4	6300
20	400	119000	0.6	11900
21	400	125000	0.6	12500
22	400	119000	0.6	11900
23	400	121000	0.6	12100
24	400	53000	0.2	5300
25	500	61000	0.4	6100
26	500	61000	0.4	6100
27	500	53000	0.2	5300
28	500	119000	0.6	11900
29	500	119000	0.6	11900
30	600	123000	0.6	12300
31	600	119000	0.6	11900
32	600	61000	0.4	6100
33	600	123000	0.6	12300
34	600	123000	0.6	12300
35	700	63000	0.4	6300
36	700	63000	0.4	6300
37	700	123000	0.6	12300
38	700	123000	0.6	12300
39	700	125000	0.6	12500
40	800	127000	0.6	12700
41	800	61000	0.4	6100
42	800	119000	0.6	11900
43	800	59000	0.4	5900
44	800	63000	0.4	6300
45	900	127000	0.6	12700
46	900	59000	0.4	5900
47	900	127000	0.6	12700
48	900	59000	0.4	5900
49	900	55000	0.2	5500
50	1000	55000	0.2	5500
51	1000	127000	0.6	12700
52	1000	53000	0.2	5300
53	1000	123000	0.6	12300
54	1000	61000	0.4	6100
55	1100	125000	0.6	12500
56	1100	55000	0.2	5500
57	1100	119000	0.6	11900
58	1100	53000	0.2	5300
59	1100	59000	0.4	5900
60	1200	127000	0.6	12700
61	1200	61000	0.4	6100
62	1200	125000	0.6	12500
63	1200	55000	0.2	5500
64	1200	125000	0.6	12500
65	1300	55000	0.2	5500
66	1300	59000	0.4	5900
67	1300	55000	0.2	5500
68	1300	61000	0.4	6100
69	1300	125000	0.6	12500
70	1400	127000	0.6	12700
71	1400	121000	0.6	12100
72	1400	61000	0.4	6100
73	1400	127000	0.6	12700
74	1400	63000	0.4	6300
75	1500	125000	0.6	12500
76	1500	123000	0.6	12300
77	1500	63000	0.4	6300
78	1500	119000	0.6	11900
79	1500	61000	0.4	6100
80	1600	59000	0.4	5900
81	1600	63000	0.4	6300
82	1600	125000	0.6	12500
83	1600	127000	0.6	12700
84	1600	119000	0.6	11900
85	1700	121000	0.6	12100
86	1700	63000	0.4	6300
87	1700	63000	0.4	6300
88	1700	121000	0.6	12100
89	1700	123000	0.6	12300
90	1800	53000	0.2	5300
91	1800	59000	0.4	5900
92	1800	53000	0.2	5300
93	1800	123000	0.6	12300
94	1800	53000	0.2	5300
95	1900	123000	0.6	12300
96	1900	55000	0.2	5500
97	1900	63000	0.4	6300
98	1900	125000	0.6	12500
99	1900	55000	0.2	5500
100	2000	63000	0.4	6300
101	2000	127000	0.6	12700
102	2000	55000	0.2	5500
103	2000	123000	0.6	12300
104	2000	127000	0.6	12700
105	2100	123000	0.6	12300
106	2100	127000	0.6	12700
107	2100	61000	0.4	6100
108	2100	123000	0.6	12300
109	2100	125000	0.6	12500
110	2200	119000	0.6	11900
111	2200	123000	0.6	12300
112	2200	53000	0.2	5300
113	2200	55000	0.2	5500
114	2200	55000	0.2	5500
115	2300	123000	0.6	12300
116	2300	127000	0.6	12700
117	2300	53000	0.2	5300
118	2300	125000	0.6	12500
119	2300	63000	0.4	6300
120	2400	119000	0.6	11900
121	2400	125000	0.6	12500
122	2400	63000	0.4	6300
123	2400	127000	0.6	12700
124	2400	63000	0.4	6300
125	2500	59000	0.4	5900
126	2500	53000	0.2	5300
127	2500	121000	0.6	12100
128	2500	119000	0.6	11900
129	2500	53000	0.2	5300
130	2600	125000	0.6	12500
131	2600	123000	0.6	12300
132	2600	61000	0.4	6100
133	2600	127000	0.6	12700
134	2600	53000	0.2	5300
135	2700	123000	0.6	12300
136	2700	125000	0.6	12500
137	2700	127000	0.6	12700
138	2700	125000	0.6	12500
139	2700	127000	0.6	12700
140	2800	63000	0.4	6300
141	2800	61000	0.4	6100
142	2800	63000	0.4	6300
143	2800	127000	0.6	12700
144	2800	127000	0.6	12700
145	2900	61000	0.4	6100
146	2900	121000	0.6	12100
147	2900	53000	0.2	5300
148	2900	125000	0.6	12500
149	2900	125000	0.6	12500
150	3000	61000	0.4	6100
151	3000	127000	0.6	12700
152	3000	53000	0.2	5300
153	3000	121000	0.6	12100
154	3000	123000	0.6	12300
155	3100	59000	0.4	5900
156	3100	55000	0.2	5500
157	3100	121000	0.6	12100
158	3100	125000	0.6	12500
159	3100	55000	0.2	5500
160	3200	55000	0.2	5500
161	3200	55000	0.2	5500
162	3200	125000	0.6	12500
163	3200	53000	0.2	5300
164	3200	63000	0.4	6300
165	3300	123000	0.6	12300
166	3300	59000	0.4	5900
167	3300	61000	0.4	6100
168	3300	61000	0.4	6100
169	3300	59000	0.4	5900
170	3400	59000	0.4	5900
171	3400	123000	0.6	12300
172	3400	63000	0.4	6300
173	3400	125000	0.6	12500
174	3400	119000	0.6	11900
175	3500	119000	0.6	11900
176	3500	61000	0.4	6100
177	3500	123000	0.6	12300
178	3500	127000	0.6	12700
179	3500	59000	0.4	5900
180	3600	53000	0.2	5300
181	3600	61000	0.4	6100
182	3600	53000	0.2	5300
183	3600	119000	0.6	11900
184	3600	53000	0.2	5300
185	3700	55000	0.2	5500
186	3700	55000	0.2	5500
187	3700	121000	0.6	12100
188	3700	123000	0.6	12300
189	3700	59000	0.4	5900
190	3800	63000	0.4	6300
191	3800	127000	0.6	12700
192	3800	121000	0.6	12100
193	3800	119000	0.6	11900
194	3800	55000	0.2	5500
195	3900	53000	0.2	5300
196	3900	61000	0.4	6100
197	3900	119000	0.6	11900
198	3900	119000	0.6	11900
199	3900	59000	0.4	5900
200	4000	61000	0.4	6100
201	4000	61000	0.4	6100
202	4000	121000	0.6	12100
203	4000	63000	0.4	6300
204	4000	121000	0.6	12100
205	4100	61000	0.4	6100
206	4100	121000	0.6	12100
207	4100	125000	0.6	12500
208	4100	53000	0.2	5300
209	4100	123000	0.6	12300
210	4200	125000	0.6	12500
211	4200	59000	0.4	5900
212	4200	119000	0.6	11900
213	4200	121000	0.6	12100
214	4200	125000	0.6	12500
215	4300	55000	0.2	5500
216	4300	123000	0.6	12300
217	4300	53000	0.2	5300
218	4300	127000	0.6	12700
219	4300	53000	0.2	5300
220	4400	125000	0.6	12500
221	4400	119000	0.6	11900
222	4400	61000	0.4	6100
223	4400	125000	0.6	12500
224	4400	123000	0.6	12300
225	4500	61000	0.4	6100
226	4500	123000	0.6	12300
227	4500	127000	0.6	12700
228	4500	55000	0.2	5500
229	4500	61000	0.4	6100
230	4600	127000	0.6	12700
231	4600	125000	0.6	12500
232	4600	123000	0.6	12300
233	4600	127000	0.6	12700
234	4600	63000	0.4	6300
235	4700	123000	0.6	12300
236	4700	121000	0.6	12100
237	4700	125000	0.6	12500
238	4700	59000	0.4	5900
239	4700	125000	0.6	12500
240	4800	61000	0.4	6100
241	4800	125000	0.6	12500
242	4800	55000	0.2	5500
243	4800	61000	0.4	6100
244	4800	125000	0.6	12500
245	4900	53000	0.2	5300
246	4900	61000	0.4	6100
247	4900	53000	0.2	5300
248	4900	119000	0.6	11900
249	4900	123000	0.6	12300
250	5000	119000	0.6	11900
251	5000	59000	0.4	5900
252	5000	53000	0.2	5300
253	5000	59000	0.4	5900
254	5000	119000	0.6	11900
255	5100	123000	0.6	12300
256	5100	55000	0.2	5500
257	5100	61000	0.4	6100
258	5100	59000	0.4	5900
259	5100	123000	0.6	12300
260	5200	119000	0.6	11900
261	5200	127000	0.6	12700
262	5200	59000	0.4	5900
263	5200	59000	0.4	5900
264	5200	123000	0.6	12300
265	5300	59000	0.4	5900
266	5300	127000	0.6	12700
267	5300	127000	0.6	12700
268	5300	53000	0.2	5300
269	5300	55000	0.2	5500
270	5400	125000	0.6	12500
271	5400	53000	0.2	5300
272	5400	53000	0.2	5300
273	5400	123000	0.6	12300
274	5400	125000	0.6	12500
275	5500	55000	0.2	5500
276	5500	53000	0.2	5300
277	5500	55000	0.2	5500
278	5500	61000	0.4	6100
279	5500	61000	0.4	6100
280	5600	125000	0.6	12500
281	5600	125000	0.6	12500
282	5600	53000	0.2	5300
283	5600	121000	0.6	12100
284	5600	121000	0.6	12100
285	5700	63000	0.4	6300
286	5700	63000	0.4	6300
287	5700	53000	0.2	5300
288	5700	53000	0.2	5300
289	5700	127000	0.6	12700
290	5800	61000	0.4	6100
291	5800	119000	0.6	11900
292	5800	121000	0.6	12100
293	5800	121000	0.6	12100
294	5800	55000	0.2	5500
295	5900	53000	0.2	5300
296	5900	121000	0.6	12100
297	5900	61000	0.4	6100
298	5900	55000	0.2	5500
299	5900	123000	0.6	12300
300	6000	63000	0.4	6300
301	6000	127000	0.6	12700
302	6000	127000	0.6	12700
303	6000	121000	0.6	12100
304	6000	121000	0.6	12100
305	6100	125000	0.6	12500
306	6100	127000	0.6	12700
307	6100	55000	0.2	5500
308	6100	53000	0.2	5300
309	6100	121000	0.6	12100
310	6200	123000	0.6	12300
311	6200	55000	0.2	5500
312	6200	123000	0.6	12300
313	6200	55000	0.2	5500
314	6200	59000	0.4	5900
315	6300	119000	0.6	11900
316	6300	61000	0.4	6100
317	6300	59000	0.4	5900
318	6300	125000	0.6	12500
319	6300	53000	0.2	5300
320	6400	121000	0.6	12100
321	6400	63000	0.4	6300
322	6400	127000	0.6	12700
323	6400	123000	0.6	12300
324	6400	61000	0.4	6100
325	6500	121000	0.6	12100
326	6500	59000	0.4	5900
327	6500	53000	0.2	5300
328	6500	61000	0.4	6100
329	6500	63000	0.4	6300
330	6600	125000	0.6	12500
331	6600	123000	0.6	12300
332	6600	125000	0.6	12500
333	6600	55000	0.2	5500
334	6600	121000	0.6	12100
335	6700	53000	0.2	5300
336	6700	53000	0.2	5300
337	6700	63000	0.4	6300
338	6700	59000	0.4	5900
339	6700	53000	0.2	5300
340	6800	63000	0.4	6300
341	6800	53000	0.2	5300
342	6800	63000	0.4	6300
343	6800	127000	0.6	12700
344	6800	127000	0.6	12700
345	6900	55000	0.2	5500
346	6900	119000	0.6	11900
347	6900	125000	0.6	12500
348	6900	55000	0.2	5500
349	6900	59000	0.4	5900
350	7000	119000	0.6	11900
351	7000	121000	0.6	12100
352	7000	53000	0.2	5300
353	7000	55000	0.2	5500
354	7000	121000	0.6	12100
355	7100	61000	0.4	6100
356	7100	55000	0.2	5500
357	7100	123000	0.6	12300
358	7100	121000	0.6	12100
359	7100	59000	0.4	5900
360	7200	63000	0.4	6300
361	7200	123000	0.6	12300
362	7200	127000	0.6	12700
363	7200	59000	0.4	5900
364	7200	127000	0.6	12700
365	7300	63000	0.4	6300
366	7300	119000	0.6	11900
367	7300	61000	0.4	6100
368	7300	125000	0.6	12500
369	7300	121000	0.6	12100
370	7400	53000	0.2	5300
371	7400	127000	0.6	12700
372	7400	119000	0.6	11900
373	7400	61000	0.4	6100
374	7400	55000	0.2	5500
375	7500	119000	0.6	11900
376	7500	121000	0.6	12100
377	7500	63000	0.4	6300
378	7500	63000	0.4	6300
379	7500	59000	0.4	5900
380	7600	53000	0.2	5300
381	7600	53000	0.2	5300
382	7600	53000	0.2	5300
383	7600	125000	0.6	12500
384	7600	55000	0.2	5500
385	7700	127000	0.6	12700
386	7700	53000	0.2	5300
387	7700	61000	0.4	6100
388	7700	119000	0.6	11900
389	7700	121000	0.6	12100
390	7800	125000	0.6	12500
391	7800	61000	0.4	6100
392	7800	121000	0.6	12100
393	7800	127000	0.6	12700
394	7800	55000	0.2	5500
395	7900	53000	0.2	5300
396	7900	121000	0.6	12100
397	7900	119000	0.6	11900
398	7900	63000	0.4	6300
399	7900	53000	0.2	5300
400	8000	61000	0.4	6100
401	8000	125000	0.6	12500
402	8000	59000	0.4	5900
403	8000	123000	0.6	12300
404	8000	61000	0.4	6100
405	8100	53000	0.2	5300
406	8100	61000	0.4	6100
407	8100	59000	0.4	5900
408	8100	123000	0.6	12300
409	8100	63000	0.4	6300
410	8200	123000	0.6	12300
411	8200	123000	0.6	12300
412	8200	123000	0.6	12300
413	8200	55000	0.2	5500
414	8200	121000	0.6	12100
415	8300	63000	0.4	6300
416	8300	61000	0.4	6100
417	8300	55000	0.2	5500
418	8300	121000	0.6	12100
419	8300	63000	0.4	6300
420	8400	121000	0.6	12100
421	8400	123000	0.6	12300
422	8400	125000	0.6	12500
423	8400	119000	0.6	11900
424	8400	63000	0.4	6300
425	8500	59000	0.4	5900
426	8500	119000	0.6	11900
427	8500	127000	0.6	12700
428	8500	63000	0.4	6300
429	8500	55000	0.2	5500
430	8600	127000	0.6	12700
431	8600	127000	0.6	12700
432	8600	123000	0.6	12300
433	8600	127000	0.6	12700
434	8600	125000	0.6	12500
435	8700	59000	0.4	5900
436	8700	121000	0.6	12100
437	8700	121000	0.6	12100
438	8700	121000	0.6	12100
439	8700	55000	0.2	5500
440	8800	119000	0.6	11900
441	8800	123000	0.6	12300
442	8800	127000	0.6	12700
443	8800	121000	0.6	12100
444	8800	121000	0.6	12100
445	8900	53000	0.2	5300
446	8900	63000	0.4	6300
447	8900	61000	0.4	6100
448	8900	121000	0.6	12100
449	8900	119000	0.6	11900
450	9000	59000	0.4	5900
451	9000	127000	0.6	12700
452	9000	119000	0.6	11900
453	9000	53000	0.2	5300
454	9000	61000	0.4	6100
455	9100	63000	0.4	6300
456	9100	59000	0.4	5900
457	9100	123000	0.6	12300
458	9100	119000	0.6	11900
459	9100	63000	0.4	6300
460	9200	55000	0.2	5500
461	9200	59000	0.4	5900
462	9200	121000	0.6	12100
463	9200	123000	0.6	12300
464	9200	127000	0.6	12700
465	9300	55000	0.2	5500
466	9300	119000	0.6	11900
467	9300	123000	0.6	12300
468	9300	53000	0.2	5300
469	9300	125000	0.6	12500
470	9400	59000	0.4	5900
471	9400	119000	0.6	11900
472	9400	59000	0.4	5900
473	9400	53000	0.2	5300
474	9400	59000	0.4	5900
475	9500	55000	0.2	5500
476	9500	55000	0.2	5500
477	9500	55000	0.2	5500
478	9500	59000	0.4	5900
479	9500	121000	0.6	12100
480	9600	59000	0.4	5900
481	9600	121000	0.6	12100
482	9600	119000	0.6	11900
483	9600	123000	0.6	12300
484	9600	61000	0.4	6100
485	9700	55000	0.2	5500
486	9700	63000	0.4	6300
487	9700	53000	0.2	5300
488	9700	125000	0.6	12500
489	9700	125000	0.6	12500
490	9800	55000	0.2	5500
491	9800	127000	0.6	12700
492	9800	127000	0.6	12700
493	9800	121000	0.6	12100
494	9800	63000	0.4	6300
495	9900	125000	0.6	12500
496	9900	123000	0.6	12300
497	9900	53000	0.2	5300
498	9900	59000	0.4	5900
499	9900	59000	0.4	5900
500	10000	121000	0.6	12100
501	10000	63000	0.4	6300
502	10000	119000	0.6	11900
503	10000	59000	0.4	5900
504	10000	63000	0.4	6300
505	10100	55000	0.2	5500
506	10100	53000	0.2	5300
507	10100	121000	0.6	12100
508	10100	119000	0.6	11900
509	10100	53000	0.2	5300
510	10200	119000	0.6	11900
511	10200	59000	0.4	5900
512	10200	121000	0.6	12100
513	10200	55000	0.2	5500
514	10200	123000	0.6	12300
515	10300	61000	0.4	6100
516	10300	61000	0.4	6100
517	10300	59000	0.4	5900
518	10300	61000	0.4	6100
519	10300	125000	0.6	12500
520	10400	59000	0.4	5900
521	10400	61000	0.4	6100
522	10400	125000	0.6	12500
523	10400	127000	0.6	12700
524	10400	59000	0.4	5900
525	10500	123000	0.6	12300
526	10500	55000	0.2	5500
527	10500	59000	0.4	5900
528	10500	53000	0.2	5300
529	10500	127000	0.6	12700
530	10600	61000	0.4	6100
531	10600	121000	0.6	12100
532	10600	125000	0.6	12500
533	10600	55000	0.2	5500
534	10600	119000	0.6	11900
535	10700	59000	0.4	5900
536	10700	121000	0.6	12100
537	10700	63000	0.4	6300
538	10700	55000	0.2	5500
539	10700	63000	0.4	6300
540	10800	61000	0.4	6100
541	10800	119000	0.6	11900
542	10800	121000	0.6	12100
543	10800	123000	0.6	12300
544	10800	59000	0.4	5900
545	10900	59000	0.4	5900
546	10900	63000	0.4	6300
547	10900	125000	0.6	12500
548	10900	53000	0.2	5300
549	10900	59000	0.4	5900
550	11000	53000	0.2	5300
551	11000	53000	0.2	5300
