7962746	25000.0	0	500.0	2.5	0	50.0	52.5
7962880	27000.0	0	500.0	2.7	52.5	54.0	109.2
7962731	34000.0	0	500.0	3.4	109.2	68.0	180.60000000000002
7963030	28000.0	1	500.0	2.8	0	56.0	58.8
7961833	20000.0	3	1000.0	2.0	0	20.0	22.0
7967521	29000.0	3	1000.0	2.9	22.0	29.0	53.9
7966718	26000.0	3	1000.0	2.6	53.9	26.0	82.5
7966024	26000.0	4	4000.0	2.6038	0	6.5	9.1038
7966018	22000.0	4	4000.0	2.2038	9.1038	5.5	16.8076
7961165	24000.0	4	4000.0	2.4038	16.8076	6.0	25.2114
7961158	27000.0	4	4000.0	2.7038	25.2114	6.75	34.6652
7961196	28000.0	4	4000.0	2.8038	34.6652	7.0	44.469
7963785	25000.0	6	5000.0	2.5038	0	5.0	7.5038
7967481	27000.0	6	5000.0	2.7038	7.5038	5.4	15.6076
7962167	25000.0	6	5000.0	2.5038	15.6076	5.0	23.1114
7962599	27000.0	6	5000.0	2.7038	23.1114	5.4	31.215200000000003
7966887	26000.0	6	5000.0	2.6038	31.2152	5.2	39.019000000000005
7968207	25000.0	8	5000.0	2.5067	0	5.0	7.5067
7969123	28000.0	8	5000.0	2.8067	7.5067	5.6	15.913400000000001
7966822	32000.0	8	5000.0	3.2067	15.9134	6.4	25.5201
7965308	25000.0	10	6000.0	2.5067	0	4.1667	6.673399999999999
7968495	28000.0	12	6000.0	2.8	0	4.6667	7.4666999999999994
7966524	29000.0	13	8000.0	2.9	0	3.625	6.525
7968683	30000.0	13	8000.0	3.0	6.525	3.75	13.275
7961890	27000.0	13	8000.0	2.7	13.275	3.375	19.35
7963084	30000.0	15	16000.0	3.0	0	1.875	4.875
7961184	32000.0	15	16000.0	3.2	4.875	2.0	10.075
7969461	25000.0	16	18000.0	2.5058	0	1.3889	3.8947
7965060	26000.0	16	18000.0	2.6058	3.8947	1.4444	7.9449
7965488	26000.0	17	24000.0	2.6058	0	1.0833	3.6891
7960841	28000.0	17	24000.0	2.8058	3.6891	1.1667	7.6616
7963229	27000.0	17	24000.0	2.7058	7.6616	1.125	11.4924
7963814	27000.0	18	30000.0	2.7058	0	0.9	3.6058
7964297	26000.0	18	30000.0	2.6058	3.6058	0.8667	7.0783
7963399	28000.0	18	30000.0	2.8058	7.0783	0.9333	10.8174
7965494	32000.0	19	30000.0	3.2058	0	1.0667	4.2725
